TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	7105	87	53	0	0	ASCRP3008971	ASCRP3008971	4906.44	3287.26	1.927921e+001	3.121518e+000	82	19	3.205485e+000	0	0	0	0	0	0	19.6096	1	1	49.5074	18.8571
DATA	7106	87	54	0	0	ASCRP3007675	ASCRP3007675	4932	3287.46	1.542835e+004	1.542837e+003	15722	21	5.273182e+000	0	0	0	0	0	0	15671.2	1	1	55.8519	22
DATA	7107	87	55	0	0	ASCRP3007891	ASCRP3007891	4957.27	3287.2	4.004835e+000	2.494266e+000	67	19	3.953285e+000	0	0	0	0	0	0	4.06202	1	0	46.8651	18.913
DATA	7108	87	56	0	0	ASCRP3003866	ASCRP3003866	4982.65	3287	1.843364e+001	3.078593e+000	81	21.5	6.270279e+000	0	0	0	0	0	0	18.668	1	1	48.5334	22.6765
DATA	7109	87	57	0	0	ASCRP3005988	ASCRP3005988	5008.15	3287.16	4.783863e+001	5.383796e+000	111.5	20.5	5.572808e+000	0	0	0	0	0	0	48.3667	1	1	47.5395	21.3947
DATA	7110	87	58	0	0	ASCRP3004146	ASCRP3004146	5033.58	3287.43	1.384801e+001	2.835258e+000	78	20.5	5.131428e+000	0	0	0	0	0	0	13.9767	1	1	57.5363	20.8235
DATA	7111	87	59	0	0	ASCRP3004936	ASCRP3004936	5058.99	3287.39	3.241699e+001	4.080596e+000	94	19.5	3.922511e+000	0	0	0	0	0	0	32.6606	1	1	49.1849	19.9688
DATA	7112	87	60	0	0	ASCRP3007881	ASCRP3007881	5084.42	3287.43	3.494301e+001	4.286614e+000	99.5	22	4.471310e+000	0	0	0	0	0	0	35.1419	1	1	57.5363	22.2759
DATA	7113	87	61	0	0	ASCRP3006861	ASCRP3006861	5109.73	3287.58	4.403779e+003	4.403849e+002	4543	22	4.366782e+000	0	0	0	0	0	0	4420.76	1	1	50.7771	22.5714
DATA	7114	87	62	0	0	ASCRP3010752	ASCRP3010752	5135.04	3287.14	1.505500e+001	2.911425e+000	78.5	21	4.643058e+000	0	0	0	0	0	0	15.0858	1	1	46.8651	21.9714
DATA	7115	87	63	0	0	ASCRP3001932	ASCRP3001932	5160.46	3287.5	4.587067e+001	5.222440e+000	109	19	5.087736e+000	0	0	0	0	0	0	45.8803	1	1	49.1849	19.3333
DATA	7116	87	64	0	0	ASCRP3001010	ASCRP3001010	5186.07	3286.91	1.082938e+001	2.725350e+000	76	20	5.160676e+000	0	0	0	0	0	0	10.8125	1	0	46.8651	20.4848
DATA	7117	87	65	0	0	CUST_16_PI418767722	NM_001536	5211.48	3287.62	2.545889e+000	2.505361e+000	54	22	5.037921e+000	0	0	0	0	0	0	-8.16791	0	0	48.5334	20.7742
DATA	7118	87	66	0	0	Negative051	Negative051	5236.67	3286.67	1.060040e+001	2.724062e+000	75	20	5.290645e+000	0	0	0	0	0	0	10.5485	1	0	46.8651	20.4063
DATA	7119	87	67	0	0	ASCRP3006912	ASCRP3006912	5262	3287.5	2.179176e+001	3.326499e+000	85	21.5	5.594194e+000	0	0	0	0	0	0	21.6508	1	1	51.0895	20.9118
DATA	7120	87	68	0	0	ASCRP3006827	ASCRP3006827	5287.44	3286.61	5.938830e+002	5.944160e+001	656	22	4.937872e+000	0	0	0	0	0	0	589.222	1	1	48.2044	21.8485
DATA	7121	87	69	0	0	ASCRP3004100	ASCRP3004100	5313.14	3287.03	2.669785e+001	3.671330e+000	92	21	5.688732e+000	0	0	0	0	0	0	26.4538	1	1	48.5334	21.1795
DATA	7122	87	70	0	0	ASCRP3008948	ASCRP3008948	5338.27	3286.64	3.010221e+001	3.927590e+000	94	21.5	5.177760e+000	0	0	0	0	0	0	29.7951	1	1	46.8651	21.1333
DATA	7123	87	71	0	0	ASCRP3003941	ASCRP3003941	5363.69	3287.34	3.380527e+002	3.389944e+001	386.5	20.5	5.351462e+000	0	0	0	0	0	0	334.294	1	1	48.5334	20.7059
DATA	7124	87	72	0	0	ASCRP3008105	ASCRP3008105	5389.18	3286.75	5.313007e+001	5.883247e+000	116	21	5.311558e+000	0	0	0	0	0	0	52.5054	1	1	45.835	22.1667
DATA	7125	87	73	0	0	ASCRP3002967	ASCRP3002967	5414.69	3287.34	3.400952e+001	4.237507e+000	97	20	4.381536e+000	0	0	0	0	0	0	33.5954	1	1	48.5334	20.1176
DATA	7126	87	74	0	0	ASCRP3007067	ASCRP3007067	5439.76	3286.68	8.147864e+001	8.531055e+000	145	22	6.073875e+000	0	0	0	0	0	0	80.4788	1	1	45.4864	23.2667
DATA	7127	87	75	1028	1	(+)E1A_r60_a104	E1A_r60_a104	5465.42	3287.43	5.683814e+000	2.590732e+000	69	20.5	4.362539e+000	0	0	0	0	0	0	5.61511	1	0	57.5363	19.9286
DATA	7128	87	76	0	0	ASCRP3007815	ASCRP3007815	5490.58	3287.43	9.795550e+000	2.709484e+000	75.5	21	6.015374e+000	0	0	0	0	0	0	9.68249	1	0	57.5363	20.4483
DATA	7129	87	77	0	0	ASCRP3002261	ASCRP3002261	5516.24	3287.41	1.151057e+001	2.773904e+000	76	21	4.870108e+000	0	0	0	0	0	0	11.3886	1	0	48.8603	20.4444
DATA	7130	87	78	0	0	ASCRP3010428	ASCRP3010428	5541.45	3286.61	2.598404e+001	3.619936e+000	90.5	21	5.087553e+000	0	0	0	0	0	0	25.7438	1	1	47.2035	20.037
DATA	7131	87	79	0	0	ASCRP3006268	ASCRP3006268	5567.19	3287.19	8.039216e+000	2.641071e+000	73	22	3.814428e+000	0	0	0	0	0	0	7.97952	1	0	48.2044	21.3704
DATA	7132	87	80	0	0	ASCRP3002577	ASCRP3002577	5592.5	3287	3.241280e+001	4.099480e+000	97	22	3.064524e+000	0	0	0	0	0	0	32.2464	1	1	54.1152	21.5
DATA	7133	87	81	0	0	A_23_P11507	NM_015534	5617.56	3286.97	6.839298e+001	7.282904e+000	134.5	20.5	4.108304e+000	0	0	0	0	0	0	68.2324	1	1	49.1849	19.1333
DATA	7134	87	82	0	0	ASCRP3011614	ASCRP3011614	5643.06	3286.88	2.495301e+001	3.528259e+000	91.5	20	4.743416e+000	0	0	0	0	0	0	24.9795	1	1	46.8651	19.6667
DATA	7135	88	1	0	0	ASCRP3002568	ASCRP3002568	3598.62	3295	3.548320e+001	4.363388e+000	97.5	20	4.562880e+000	0	0	0	0	0	0	34.8915	1	1	47.8731	20.525
DATA	7136	88	2	0	0	ASCRP3004907	ASCRP3004907	3623.91	3295.39	2.895063e+001	3.857591e+000	90	19	5.634882e+000	0	0	0	0	0	0	28.3559	1	1	57.259	20.2424
DATA	7137	88	3	0	0	Negative053	Negative053	3649.24	3294.97	6.100076e+000	2.629427e+000	67.5	18	4.408623e+000	0	0	0	0	0	0	5.95548	1	0	46.8651	19.3103
DATA	7138	88	4	0	0	ASCRP3009748	ASCRP3009748	3674.67	3295.29	3.677903e+002	3.686834e+001	405	22	4.381387e+000	0	0	0	0	0	0	358.097	1	1	54.4085	22.1
DATA	7139	88	5	0	0	ASCRP3010556	ASCRP3010556	3699.82	3295.28	1.336686e+001	2.896880e+000	74.5	20.5	5.770183e+000	0	0	0	0	0	0	12.9872	1	1	47.2035	20.9118
DATA	7140	88	6	0	0	ASCRP3008811	ASCRP3008811	3725.6	3295.15	2.615860e+000	2.575250e+000	63	22	4.950444e+000	0	0	0	0	0	0	0.70716	0	0	48.5334	22.1
DATA	7141	88	7	0	0	ASCRP3009997	ASCRP3009997	3751.17	3295.12	2.948816e+001	3.916246e+000	93.5	20	5.269652e+000	0	0	0	0	0	0	28.5723	1	1	48.2044	20.3846
DATA	7142	88	8	0	0	ASCRP3003700	ASCRP3003700	3776.56	3295.03	3.612464e+001	4.438483e+000	101	19	4.628870e+000	0	0	0	0	0	0	34.9796	1	1	48.5334	19.5667
DATA	7143	88	9	0	0	ASCRP3008521	ASCRP3008521	3801.65	3295.23	8.216527e+000	2.707191e+000	72	20	4.850430e+000	0	0	0	0	0	0	7.95396	1	0	49.5074	20.88
DATA	7144	88	10	0	0	ASCRP3001815	ASCRP3001815	3827.07	3295.29	1.562982e+001	3.015809e+000	81.5	20	4.291130e+000	0	0	0	0	0	0	15.1322	1	1	49.8279	20
DATA	7145	88	11	0	0	ASCRP3011285	ASCRP3011285	3852.53	3295.17	2.744359e+002	2.756441e+001	325.5	20	5.248996e+000	0	0	0	0	0	0	265.825	1	1	51.0895	19.9744
DATA	7146	88	12	0	0	ASCRP3011425	ASCRP3011425	3877.89	3295.18	9.401168e+002	9.404696e+001	977	18.5	5.953751e+000	0	0	0	0	0	0	911.332	1	1	51.0895	20.3333
DATA	7147	88	13	0	0	ASCRP3001174	ASCRP3001174	3903.49	3294.99	2.138513e+001	3.345777e+000	85	20	4.967204e+000	0	0	0	0	0	0	20.7529	1	1	46.5243	20.1613
DATA	7148	88	14	0	0	ASCRP3000893	ASCRP3000893	3928.57	3294.71	2.089676e+002	2.105417e+001	267.5	20	4.876555e+000	0	0	0	0	0	0	203.058	1	1	46.8651	19.931
DATA	7149	88	15	0	0	ASCRP3004619	ASCRP3004619	3954.01	3295.01	5.304693e+001	5.892628e+000	112	22	4.337316e+000	0	0	0	0	0	0	51.6259	1	1	51.4001	21.5135
DATA	7150	88	16	0	0	ASCRP3003742	ASCRP3003742	3979.63	3295	1.068715e+002	1.098978e+001	166	22	4.379439e+000	0	0	0	0	0	0	104.192	1	1	48.5334	21.5556
DATA	7151	88	17	0	0	ASCRP3010320	ASCRP3010320	4005.18	3295.38	7.914879e+001	8.317476e+000	138	22	4.790223e+000	0	0	0	0	0	0	77.3121	1	1	48.8603	21.2903
DATA	7152	88	18	0	0	A_23_P209962	NM_024624	4030.15	3294.9	3.692001e+000	2.577725e+000	66.5	20	4.884860e+000	0	0	0	0	0	0	3.61373	1	0	46.8651	20.6765
DATA	7153	88	19	0	0	ASCRP3009636	ASCRP3009636	4055.59	3295.15	2.320193e+001	3.444330e+000	88	21	4.991258e+000	0	0	0	0	0	0	22.7595	1	1	48.5334	20.7647
DATA	7154	88	20	0	0	ASCRP3007081	ASCRP3007081	4081.17	3295.01	2.251524e+001	3.394072e+000	85.5	20.5	5.728740e+000	0	0	0	0	0	0	22.1367	1	1	46.8651	20.4615
DATA	7155	88	21	0	0	ASCRP3011420	ASCRP3011420	4106.6	3295.14	8.592814e+000	2.675534e+000	71	20	4.569263e+000	0	0	0	0	0	0	8.46824	1	0	48.5334	20.4667
DATA	7156	88	22	0	0	ASCRP3012321	ASCRP3012321	4131.94	3294.99	7.293812e+001	7.719392e+000	137	20	4.922689e+000	0	0	0	0	0	0	72.0538	1	1	48.5334	20.3438
DATA	7157	88	23	0	1	DCP_20_0	DCP_20_0	4157.53	3295.16	2.514341e+001	3.560901e+000	89	20	5.408874e+000	0	0	0	0	0	0	24.8994	1	1	47.8731	20.4516
DATA	7158	88	24	0	0	ASCRP3005860	ASCRP3005860	4182.61	3294.48	1.068509e+003	1.068805e+002	1107.5	20	4.110841e+000	0	0	0	0	0	0	1060.73	1	1	46.8651	20.5517
DATA	7159	88	25	0	0	ASCRP3001844	ASCRP3001844	4208.37	3295.11	1.201739e+001	2.782155e+000	75	20	4.484785e+000	0	0	0	0	0	0	11.9591	1	0	47.5395	20.4483
DATA	7160	88	26	0	0	ASCRP3008906	ASCRP3008906	4233.5	3295	4.827341e+001	5.437772e+000	111	22	6.101472e+000	0	0	0	0	0	0	48.1545	1	1	54.1152	21.8065
DATA	7161	88	27	0	0	ASCRP3001404	ASCRP3001404	4259.03	3295.06	1.605992e+001	2.969103e+000	80	22.5	4.019985e+000	0	0	0	0	0	0	16.0586	1	1	46.8651	22.9688
DATA	7162	88	28	0	0	ASCRP3001187	ASCRP3001187	4284.44	3295.01	1.057896e+001	2.706782e+000	74	18.5	4.686642e+000	0	0	0	0	0	0	10.6026	1	0	49.1849	19.2692
DATA	7163	88	29	0	0	ASCRP3004902	ASCRP3004902	4309.75	3295.07	1.331230e+001	2.819938e+000	76.5	17	2.446580e+000	0	0	0	0	1	0	13.3719	1	1	49.1849	17.2963
DATA	7164	88	30	0	0	ASCRP3004440	ASCRP3004440	4335.15	3295.01	9.791790e+000	2.666844e+000	75	17	4.613058e+000	0	0	0	0	0	0	9.85686	1	0	47.2035	17.9697
DATA	7165	88	31	0	0	ASCRP3003783	ASCRP3003783	4360.44	3295.03	7.229731e+001	7.641801e+000	134	22.5	6.463458e+000	0	0	0	0	0	0	72.9269	1	1	48.5334	21.2647
DATA	7166	88	32	0	0	ASCRP3009533	ASCRP3009533	4385.94	3295.03	6.121927e+002	6.126911e+001	679	20.5	5.557531e+000	0	0	0	0	0	0	618.732	1	1	48.5334	20.6154
DATA	7167	88	33	0	0	ASCRP3012133	ASCRP3012133	4411.5	3295	9.294746e+000	2.635476e+000	73	19	5.070524e+000	0	0	0	0	0	0	9.41131	1	0	54.1152	19.8919
DATA	7168	88	34	0	0	ASCRP3000634	ASCRP3000634	4436.93	3295.01	1.025400e+001	2.666959e+000	72	20	5.009883e+000	0	0	0	0	0	0	10.4002	1	0	46.8651	19.8529
DATA	7169	88	35	0	0	ASCRP3008345	ASCRP3008345	4462.07	3295.19	1.846679e+002	1.862968e+001	250	20	4.822566e+000	0	0	0	0	0	0	187.588	1	1	46.8651	20.5143
DATA	7170	88	36	0	0	ASCRP3009102	ASCRP3009102	4487.29	3295	5.238140e+001	5.784794e+000	118	20	4.964901e+000	0	0	0	0	0	0	53.2846	1	1	49.1849	20.3103
DATA	7171	88	37	0	0	ASCRP3010950	ASCRP3010950	4512.79	3295.09	4.500564e+001	5.125007e+000	110	21	6.491374e+000	0	0	0	0	0	0	45.8392	1	1	48.2044	21
DATA	7172	88	38	0	0	ASCRP3007199	ASCRP3007199	4537.93	3294.51	4.298391e+001	4.947067e+000	106	19	5.247879e+000	0	0	0	0	0	0	43.8286	1	1	48.5334	19.3333
DATA	7173	88	39	0	0	ASCRP3003642	ASCRP3003642	4563.55	3295.25	6.015991e+000	2.519591e+000	70	19	4.267658e+000	0	0	0	0	0	0	6.13978	1	0	46.8651	19.2903
DATA	7174	88	40	0	0	ASCRP3008780	ASCRP3008780	4588.97	3294.77	1.249735e+001	2.745703e+000	78	20	5.129777e+000	0	0	0	0	0	0	12.7645	1	1	48.8603	20.4412
DATA	7175	88	41	0	0	ASCRP3008849	ASCRP3008849	4614.33	3294.87	1.318542e+001	2.776435e+000	77	18	5.266041e+000	0	0	0	0	0	0	13.4752	1	1	47.2035	19.2581
DATA	7176	88	42	0	0	ASCRP3001781	ASCRP3001781	4639.63	3294.6	1.900050e+001	3.094363e+000	84	20	3.717884e+000	0	0	0	0	0	0	19.4264	1	1	57.8122	19.4138
DATA	7177	88	43	0	0	ASCRP3002022	ASCRP3002022	4665.38	3294.82	4.655244e+001	5.256742e+000	113	21.5	4.559820e+000	0	0	0	0	0	0	47.6074	1	1	49.5074	20.6333
DATA	7178	88	44	0	0	ASCRP3010268	ASCRP3010268	4690.74	3294.56	2.481017e+000	2.441522e+000	62	20	4.531499e+000	0	0	0	0	0	0	-0.726138	0	0	50.4627	20.9655
DATA	7179	88	45	0	0	ASCRP3012725	ASCRP3012725	4715.63	3294.71	7.648409e+000	2.558753e+000	69	19	5.725251e+000	0	0	0	0	0	0	7.8216	1	0	48.5334	19.6129
DATA	7180	88	46	0	0	ASCRP3010405	ASCRP3010405	4741.4	3294.84	5.712224e+001	6.212489e+000	119	19.5	6.457991e+000	0	0	0	0	0	0	58.3997	1	1	49.8279	20.8125
DATA	7181	88	47	0	0	ASCRP3006599	ASCRP3006599	4767	3295.26	4.136647e+001	4.804457e+000	104	20	4.101534e+000	0	0	0	0	0	0	42.2723	1	1	46.8651	19.875
DATA	7182	88	48	0	0	ASCRP3005965	ASCRP3005965	4792.55	3294.93	1.918874e+001	3.108052e+000	83	20	5.054659e+000	0	0	0	0	0	0	19.5975	1	1	48.5334	20.5429
DATA	7183	88	49	0	0	ASCRP3009588	ASCRP3009588	4817.86	3295.17	1.587422e+001	2.916659e+000	80	20.5	5.390778e+000	0	0	0	0	0	0	16.2001	1	1	46.1809	22.3125
DATA	7184	88	50	0	0	ASCRP3003290	ASCRP3003290	4843.03	3294.93	2.488600e+000	2.448984e+000	61	19	4.814628e+000	0	0	0	0	0	0	-0.392655	0	0	46.8651	19.2258
DATA	7185	88	51	0	0	ASCRP3008836	ASCRP3008836	4868.45	3295.1	2.045093e+001	3.192573e+000	84	21	5.243606e+000	0	0	0	0	0	0	20.8306	1	1	47.5395	21.7667
DATA	7186	88	52	0	0	ASCRP3002478	ASCRP3002478	4893.68	3294.71	9.291004e+001	9.609716e+000	157.5	19	4.086369e+000	0	0	0	0	0	0	94.5264	1	1	50.7771	19.4286
DATA	7187	88	53	0	0	ASCRP3006604	ASCRP3006604	4919.42	3294.57	5.310978e+000	2.514304e+000	70	19	3.771578e+000	0	0	0	0	0	0	5.39632	1	0	65	19.0313
DATA	7188	88	54	0	0	ASCRP3006684	ASCRP3006684	4944.58	3294.61	5.593147e+002	5.598559e+001	626	22	4.792534e+000	0	0	0	0	0	0	567.507	1	1	52.9257	21.8261
DATA	7189	88	55	0	0	ASCRP3006073	ASCRP3006073	4969.75	3294.9	7.805980e+000	2.585395e+000	71	22	5.453566e+000	0	0	0	0	0	0	7.90835	1	0	49.5074	21.7931
DATA	7190	88	56	0	0	ASCRP3008454	ASCRP3008454	4995.51	3294.43	7.282223e+001	7.689290e+000	137	22	5.527436e+000	0	0	0	0	0	0	73.6593	1	1	50.4627	21.9459
DATA	7191	88	57	0	0	ASCRP3008018	ASCRP3008018	5020.88	3294.69	4.642518e+001	5.260038e+000	111	21	5.120471e+000	0	0	0	0	0	0	46.8796	1	1	49.8279	22.0541
DATA	7192	88	58	0	0	ASCRP3013169	ASCRP3013169	5046.21	3294.6	2.709512e+002	2.720812e+001	333.5	19	3.936065e+000	0	0	0	0	0	0	273.13	1	1	50.1463	19.7241
DATA	7193	88	59	0	0	ASCRP3013229	ASCRP3013229	5071.56	3294.79	6.862657e+001	7.297556e+000	132	20.5	4.215743e+000	0	0	0	0	0	0	69.0545	1	1	49.8279	21.0714
DATA	7194	88	60	0	0	ASCRP3006376	ASCRP3006376	5096.9	3294.69	2.859592e+003	2.859700e+002	2954	22	4.553135e+000	0	0	0	0	0	0	2872.23	1	1	54.1152	23.4
DATA	7195	88	61	0	0	ASCRP3001463	ASCRP3001463	5122.47	3295.01	1.906481e+001	3.136592e+000	80	22	5.420385e+000	0	0	0	0	0	0	19.1136	1	1	48.2044	22.2059
DATA	7196	88	62	0	1	ETG10_13482	ETG10_13482	5147.82	3294.62	2.535535e+000	2.495172e+000	64	19	4.660236e+000	0	0	0	0	0	0	-0.522554	0	0	50.1463	19.9697
DATA	7197	88	63	0	0	ASCRP3012056	ASCRP3012056	5173.01	3294.96	2.540099e+000	2.499663e+000	63	22	5.788197e+000	0	0	0	0	0	0	-0.919138	0	0	48.2044	21.3548
DATA	7198	88	64	0	0	ASCRP3001765	ASCRP3001765	5198.58	3294.64	5.479722e+000	2.563286e+000	70	20.5	5.208305e+000	0	0	0	0	0	0	5.46447	1	0	48.8603	20.6667
DATA	7199	88	65	0	0	ASCRP3001088	ASCRP3001088	5223.94	3295.23	1.583342e+001	2.966240e+000	76	21	5.100997e+000	0	0	0	0	0	0	15.7624	1	1	46.5243	20.2571
DATA	7200	88	66	0	0	A_23_P11507	NM_015534	5249.38	3294.57	5.623365e+001	6.159022e+000	121	20	4.145059e+000	0	0	0	0	0	0	55.8941	1	1	50.7771	20.3714
DATA	7201	88	67	0	0	ASCRP3007195	ASCRP3007195	5274.88	3294.64	2.556669e+000	2.515969e+000	63.5	22	5.947671e+000	0	0	0	0	0	0	-0.198154	0	0	48.5334	21.9143
DATA	7202	88	68	0	0	ASCRP3013307	ASCRP3013307	5300.18	3294.4	7.453146e+001	7.867418e+000	140	21	4.760022e+000	0	0	0	0	0	0	73.8735	1	1	50.1463	21.093
DATA	7203	88	69	0	0	A_23_P252748	NM_007152	5325.76	3294.59	4.130085e+001	4.839382e+000	105	21	4.987842e+000	0	0	0	0	0	0	40.8875	1	1	51.4001	21.0833
DATA	7204	88	70	0	0	A_23_P253464	NM_139076	5350.8	3294.3	2.565569e+000	2.530801e+000	66	22	5.615185e+000	0	0	0	0	0	0	1.73312	0	0	50.7771	21.9697
DATA	7205	88	71	0	0	ASCRP3006597	ASCRP3006597	5376.6	3294.54	2.662648e+001	3.670694e+000	89	19.5	5.202258e+000	0	0	0	0	0	0	26.3139	1	1	52.0157	20.2143
DATA	7206	88	72	0	0	ASCRP3012356	ASCRP3012356	5401.36	3294.63	2.568906e+000	2.528011e+000	63	20	4.392875e+000	0	0	0	0	0	0	-1.23811	0	0	51.7088	19.8788
DATA	7207	88	73	0	0	ASCRP3003248	ASCRP3003248	5427.34	3294.68	1.087850e+001	2.752724e+000	75	20	4.832413e+000	0	0	0	0	0	0	10.7426	1	0	50.7771	19.931
DATA	7208	88	74	0	0	ASCRP3003976	ASCRP3003976	5452.51	3294.59	9.260150e+001	9.599147e+000	156	21	4.881794e+000	0	0	0	0	0	0	91.4506	1	1	48.5334	21.2963
DATA	7209	88	75	0	0	ASCRP3013327	ASCRP3013327	5478.11	3294.5	1.294446e+004	1.294448e+003	12383	21	6.397058e+000	0	0	0	0	0	0	12788.8	1	1	56.9804	21.8788
DATA	7210	88	76	0	0	ASCRP3005669	ASCRP3005669	5503.45	3294.4	8.604109e+001	8.967099e+000	149	21	4.864254e+000	0	0	0	0	0	0	85.072	1	1	50.4627	19.7407
DATA	7211	88	77	0	0	ASCRP3009998	ASCRP3009998	5528.69	3294.52	4.201620e+001	4.900709e+000	107	22	5.001000e+000	0	0	0	0	0	0	41.5914	1	1	49.1849	21.52
DATA	7212	88	78	0	0	ASCRP3009820	ASCRP3009820	5554.05	3294.45	4.935911e+000	2.566416e+000	71	22	5.090108e+000	0	0	0	0	0	0	4.89389	1	0	48.5334	21.2333
DATA	7213	88	79	0	0	A_23_P7582	NM_003202	5579.51	3294.64	2.553902e+000	2.513246e+000	61	21	3.764300e+000	0	0	0	0	0	0	-3.35997	0	0	48.5334	20.7931
DATA	7214	88	80	0	0	ASCRP3012595	ASCRP3012595	5604.59	3294.24	3.606661e+001	4.392275e+000	101.5	20	4.915851e+000	0	0	0	0	0	0	35.9264	1	1	50.7771	20.0323
DATA	7215	88	81	0	0	ASCRP3004560	ASCRP3004560	5630.14	3294.61	3.657526e+001	4.429671e+000	103	20	3.981239e+000	0	0	0	0	0	0	36.5484	1	1	50.7771	19.2941
DATA	7216	88	82	0	0	AS_circRNA_control212	AS_circRNA_control212	5655.77	3294.64	4.063903e+002	4.071521e+001	476	21	5.821872e+000	0	0	0	0	0	0	407.625	1	1	49.5074	21.6834
DATA	7217	89	1	0	0	ASCRP3010663	ASCRP3010663	3585.76	3302.5	2.839028e+001	3.806624e+000	89	20	4.843407e+000	0	0	0	0	0	0	27.9565	1	1	51.0895	20.5435
DATA	7218	89	2	0	0	ASCRP3003127	ASCRP3003127	3611.35	3301.94	8.605053e+001	8.973921e+000	148	21	6.058358e+000	0	0	0	0	0	0	84.3821	1	1	46.1809	21.3704
DATA	7219	89	3	0	0	AS_circRNA_control210	AS_circRNA_control210	3636.7	3302.57	7.287909e+002	7.292388e+001	774	19.5	4.192808e+000	0	0	0	0	0	0	712.086	1	1	53.2255	20.0313
DATA	7220	89	4	0	0	ASCRP3007833	ASCRP3007833	3662.11	3302.5	5.397031e+000	2.619344e+000	66	20.5	4.392261e+000	0	0	0	0	0	0	5.25789	1	0	56.9804	20.4667
DATA	7221	89	5	0	0	ASCRP3007114	ASCRP3007114	3687.19	3302.39	3.172671e+002	3.183056e+001	375.5	21	5.307126e+000	0	0	0	0	0	0	308.37	1	1	49.1849	21.0323
DATA	7222	89	6	0	0	ASCRP3004342	ASCRP3004342	3712.77	3301.8	1.828152e+001	3.156920e+000	81	20	5.590809e+000	0	0	0	0	0	0	17.737	1	1	45.835	20.4857
DATA	7223	89	7	0	0	ASCRP3004028	ASCRP3004028	3738.25	3302.45	6.315619e+000	2.653527e+000	72	20	4.847370e+000	0	0	0	0	0	0	6.11906	1	0	47.5395	19.9459
DATA	7224	89	8	0	0	ASCRP3000965	ASCRP3000965	3763.61	3301.94	7.356439e+001	7.795540e+000	135	21	5.216887e+000	0	0	0	0	0	0	71.2164	1	1	47.2035	21.1818
DATA	7225	89	9	0	0	ASCRP3007417	ASCRP3007417	3789.27	3302.59	1.424709e+001	2.947785e+000	78	19	5.367136e+000	0	0	0	0	0	0	13.7857	1	1	50.7771	20.6154
DATA	7226	89	10	0	0	Negative036	Negative036	3814.19	3302	2.622362e+000	2.580616e+000	61	20	4.719783e+000	0	0	0	0	0	0	-2.84343	0	0	46.8651	20.7407
DATA	7227	89	11	0	0	ASCRP3000846	ASCRP3000846	3839.67	3302.5	4.751219e+001	5.406459e+000	108	21	5.376172e+000	0	0	0	0	0	0	45.9872	1	1	57.5363	20.6452
DATA	7228	89	12	0	0	ASCRP3003407	ASCRP3003407	3865.33	3302.5	9.706119e+000	2.754816e+000	70.5	18	5.740042e+000	0	0	0	0	0	0	9.40079	1	0	57.5363	20.025
DATA	7229	89	13	0	0	ASCRP3009667	ASCRP3009667	3890.5	3302.5	2.617399e+000	2.575732e+000	61.5	22	5.768744e+000	0	0	0	0	0	0	-3.11891	0	0	57.5363	21.1818
DATA	7230	89	14	0	0	Negative012	Negative012	3916.25	3302.06	6.206552e+000	2.646300e+000	67	21	4.338198e+000	0	0	0	0	0	0	6.02457	1	0	46.5243	20.7059
DATA	7231	89	15	0	0	ASCRP3012246	ASCRP3012246	3941.21	3302.25	5.226873e+002	5.233182e+001	573	20	4.860166e+000	0	0	0	0	0	0	508.084	1	1	44.7812	20.9394
DATA	7232	89	16	0	0	ASCRP3013024	ASCRP3013024	3966.6	3301.96	6.428182e+000	2.643860e+000	70	23.5	4.901859e+000	0	0	0	0	0	0	6.25908	1	0	47.8731	22.6875
DATA	7233	89	17	0	0	ASCRP3003310	ASCRP3003310	3992.22	3302.51	3.224914e+000	2.580050e+000	68	19.5	4.415358e+000	0	0	0	0	0	0	3.14585	1	0	47.8731	19.8462
DATA	7234	89	18	0	0	ASCRP3002398	ASCRP3002398	4017.49	3301.79	7.583367e+000	2.664808e+000	69	21	5.491538e+000	0	0	0	0	0	0	7.41248	1	0	46.8651	22.0968
DATA	7235	89	19	0	0	ASCRP3005384	ASCRP3005384	4043	3302.46	7.417017e+001	7.842876e+000	127	22	4.926159e+000	0	0	0	0	0	0	72.6523	1	1	55.8519	21.7273
DATA	7236	89	20	0	0	ASCRP3010412	ASCRP3010412	4068.58	3301.92	2.097980e+001	3.297042e+000	86	20	5.425285e+000	0	0	0	0	0	0	20.5974	1	1	48.2044	20.3939
DATA	7237	89	21	0	0	ASCRP3007391	ASCRP3007391	4093.74	3302.4	3.641183e+001	4.438207e+000	97.5	21	5.427534e+000	0	0	0	0	0	0	35.83	1	1	50.1463	21.3793
DATA	7238	89	22	0	0	ASCRP3000702	ASCRP3000702	4119.09	3301.91	2.297031e+001	3.418323e+000	85	20	4.761268e+000	0	0	0	0	0	0	22.6577	1	1	46.8651	19.6757
