TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	7983	98	29	0	0	ASCRP3008692	ASCRP3008692	10659	3367.81	7.063588e+002	7.068152e+001	771	21	4.427917e+000	0	0	0	0	0	0	705.219	1	1	46.8651	19.8387
DATA	7984	98	30	0	0	ASCRP3011093	ASCRP3011093	10684.5	3367.5	1.894931e+001	3.165848e+000	78.5	19	4.256557e+000	0	0	0	0	0	0	18.9446	1	1	57.5363	18.5806
DATA	7985	98	31	0	0	ASCRP3012256	ASCRP3012256	10709.8	3367.86	1.007269e+002	1.038626e+001	165	19	5.084290e+000	0	0	0	0	0	0	100.832	1	1	50.4627	18.9167
DATA	7986	98	32	0	0	ASCRP3011513	ASCRP3011513	10735.3	3367.8	2.572353e+000	2.537450e+000	65	20	4.776901e+000	0	0	0	0	0	0	1.99602	0	0	49.1849	20.1786
DATA	7987	98	33	0	0	ASCRP3012394	ASCRP3012394	10760.7	3367.76	2.569218e+000	2.528287e+000	62	20	5.250178e+000	0	0	0	0	0	0	0.943012	0	0	51.4001	20.5667
DATA	7988	98	34	0	0	ASCRP3004528	ASCRP3004528	10786.3	3367.5	3.806690e+001	4.567186e+000	99	22	6.843972e+000	0	0	0	0	0	0	38.2468	1	1	57.5363	22.8929
DATA	7989	98	35	0	0	ASCRP3002867	ASCRP3002867	10811.4	3367.7	7.774166e+001	8.172648e+000	140	22	5.319426e+000	0	0	0	0	0	0	78.1937	1	1	49.5074	22
DATA	7990	98	36	0	0	ASCRP3013576	ASCRP3013576	10836.9	3367.5	2.560692e+000	2.522956e+000	64	20.5	5.120228e+000	0	0	0	0	0	0	1.56622	0	0	56.9804	19.9063
DATA	7991	98	37	0	0	Negative020	Negative020	10862.5	3367.5	5.213746e+000	2.569129e+000	67	23	3.379888e+000	0	0	0	0	0	0	5.2548	1	0	57.5363	22.069
DATA	7992	98	38	0	1	DCP_1_4	DCP_1_4	10887.8	3367.84	1.523519e+001	2.939116e+000	79	19.5	4.705840e+000	0	0	0	0	0	0	15.3689	1	1	45.1352	19.6667
DATA	7993	98	39	0	0	ASCRP3007657	ASCRP3007657	10913	3367.7	2.854459e+001	3.801918e+000	90	21	5.448595e+000	0	0	0	0	0	0	28.8193	1	1	49.1849	21.4828
DATA	7994	98	40	0	0	ASCRP3001093	ASCRP3001093	10938.3	3367.22	1.864702e+001	3.126309e+000	81	18	4.169242e+000	0	0	0	0	0	0	18.8414	1	1	43.7019	18.4848
DATA	7995	98	41	0	0	ASCRP3003240	ASCRP3003240	10964.8	3366.82	1.481466e+001	3.642158e+000	71	19.5	4.147055e+000	0	0	0	0	0	0	14.9802	1	1	39.8942	20.0435
DATA	7996	98	42	0	0	ASCRP3008722	ASCRP3008722	10989.3	3367.63	3.547063e+003	3.547151e+002	3709	19	4.298424e+000	0	0	0	0	0	0	3588.72	1	1	52.3208	18.9583
DATA	7997	98	43	0	0	ASCRP3007332	ASCRP3007332	11014.7	3367.58	1.731433e+001	3.044877e+000	79	20	5.578813e+000	0	0	0	0	0	0	17.5272	1	1	50.7771	20.1379
DATA	7998	98	44	0	0	ASCRP3009996	ASCRP3009996	11040.3	3367.8	2.545817e+000	2.503527e+000	62.5	20.5	5.832313e+000	0	0	0	0	0	0	-1.88201	0	0	51.4001	20.3571
DATA	7999	98	45	0	0	A_23_P252740	NM_024094	11065.6	3367.61	2.544813e+000	2.502540e+000	59	22	4.017817e+000	0	0	0	0	0	0	-4.78172	0	0	49.5074	22.0714
DATA	8000	98	46	0	0	ASCRP3011376	ASCRP3011376	11091	3367.45	3.167942e+001	4.036657e+000	96	20	5.309190e+000	0	0	0	0	0	0	32.1065	1	1	51.4001	21
DATA	8001	98	47	0	0	ASCRP3001924	ASCRP3001924	11116.3	3367.28	6.062004e+000	2.573566e+000	71	20	4.507471e+000	0	0	0	0	0	0	6.1452	1	0	48.2044	20.5294
DATA	8002	98	48	0	0	ASCRP3008602	ASCRP3008602	11141.8	3367.48	6.908849e+000	2.594464e+000	71	20	5.606591e+000	0	0	0	0	0	0	7.00469	1	0	49.8279	20.7857
DATA	8003	98	49	0	0	ASCRP3011479	ASCRP3011479	11167.2	3367.63	2.542843e+000	2.500603e+000	58	20	3.897391e+000	0	0	0	0	0	0	-4.71837	0	0	49.1849	19.7586
DATA	8004	98	50	0	0	ASCRP3003970	ASCRP3003970	11192.4	3367.39	7.938344e+000	2.623554e+000	72	20	4.418136e+000	0	0	0	0	0	0	8.04915	1	0	49.5074	19.2917
DATA	8005	98	51	0	0	ASCRP3010996	ASCRP3010996	11217.8	3367.57	6.364962e+001	6.838608e+000	126	18.5	4.654747e+000	0	0	0	0	0	0	64.5332	1	1	51.4001	19.5
DATA	8006	98	52	0	0	ASCRP3009835	ASCRP3009835	11243.4	3367.5	6.890126e+000	2.594283e+000	71.5	22	3.243409e+000	0	0	0	0	0	0	6.98479	1	0	51.7088	21.3448
DATA	8007	98	53	0	0	ASCRP3000014	ASCRP3000014	11268.5	3367.65	2.072766e+001	3.248784e+000	83.5	22	4.233384e+000	0	0	0	0	0	0	21.008	1	1	49.8279	21.1923
DATA	8008	98	54	0	0	ASCRP3001130	ASCRP3001130	11293.9	3367.4	5.752516e+001	6.273199e+000	123	21.5	5.298922e+000	0	0	0	0	0	0	58.2875	1	1	49.8279	21.4167
DATA	8009	98	55	0	0	ASCRP3009987	ASCRP3009987	11319.6	3367.43	4.990642e+000	2.552441e+000	67	20	5.743071e+000	0	0	0	0	0	0	5.05504	1	0	57.5363	21.2813
DATA	8010	98	56	0	0	ASCRP3011085	ASCRP3011085	11344.8	3367.46	1.261834e+001	2.804121e+000	79	22	5.687297e+000	0	0	0	0	0	0	12.7761	1	1	49.8279	21.6486
DATA	8011	98	57	0	0	ASCRP3003463	ASCRP3003463	11370.5	3367.46	1.536051e+001	2.938726e+000	78	21	5.763475e+000	0	0	0	0	0	0	15.5454	1	1	50.4627	21.1579
DATA	8012	98	58	0	0	ASCRP3003519	ASCRP3003519	11395.9	3367.28	3.359296e+001	4.191397e+000	96.5	19	6.621584e+000	0	0	0	0	0	0	33.9803	1	1	50.7771	20.5143
DATA	8013	98	59	0	0	ASCRP3010192	ASCRP3010192	11421.1	3367.5	3.716901e+002	3.725353e+001	440.5	20	4.059593e+000	0	0	0	0	0	0	375.766	1	1	50.4627	20.1379
DATA	8014	98	60	0	0	ASCRP3004970	ASCRP3004970	11446.5	3367.28	8.150040e+001	8.527632e+000	145	17.5	4.478324e+000	0	0	0	0	0	0	82.3456	1	1	48.2044	18.1538
DATA	8015	98	61	0	0	ASCRP3003656	ASCRP3003656	11472	3367.46	2.810604e+001	3.768940e+000	92	20	4.087708e+000	0	0	0	0	0	0	28.3794	1	1	65	19.931
DATA	8016	98	62	0	0	ASCRP3012639	ASCRP3012639	11496.8	3367.16	1.390472e+001	2.871743e+000	77	19	5.324497e+000	0	0	0	0	0	0	14.0309	1	1	48.8603	18.7941
DATA	8017	98	63	0	0	ASCRP3004808	ASCRP3004808	11522.6	3367.29	1.377007e+002	1.399775e+001	201.5	19	5.342080e+000	0	0	0	0	0	0	138.853	1	1	50.4627	18.8571
DATA	8018	98	64	0	0	ASCRP3005533	ASCRP3005533	11548.3	3366.93	2.700984e+000	2.530662e+000	66	20	5.136837e+000	0	0	0	0	0	0	2.72167	1	0	48.5334	20.25
DATA	8019	98	65	0	0	Negative023	Negative023	11573.3	3367.41	7.296230e+000	2.621602e+000	70	18	3.712164e+000	0	0	0	0	0	0	7.3468	1	0	50.1463	18.6389
DATA	8020	98	66	0	0	ASCRP3012519	ASCRP3012519	11598.9	3367.46	2.365952e+001	3.456510e+000	86	20	5.466231e+000	0	0	0	0	0	0	23.8061	1	1	50.4627	21.3824
DATA	8021	98	67	0	0	ASCRP3006989	ASCRP3006989	11624	3367.29	4.235220e+001	4.929081e+000	106	20.5	5.764929e+000	0	0	0	0	0	0	42.5843	1	1	49.1849	21.0882
DATA	8022	98	68	0	0	CUST_19_PI418767722	NM_000291	11649.4	3367.3	2.003619e+001	3.222157e+000	82	20	4.988054e+000	0	0	0	0	0	0	20.1317	1	1	49.5074	20.4545
DATA	8023	98	69	0	0	ASCRP3012884	ASCRP3012884	11675.1	3367.31	7.668818e+000	2.639103e+000	72	21	5.041097e+000	0	0	0	0	0	0	7.69996	1	0	48.8603	20.7353
DATA	8024	98	70	0	0	ASCRP3008177	ASCRP3008177	11700.6	3367.14	2.004573e+001	3.225457e+000	85.5	19.5	6.254553e+000	0	0	0	0	0	0	20.1137	1	1	50.1463	21.1765
DATA	8025	98	71	0	0	ASCRP3003411	ASCRP3003411	11725.7	3367.17	2.227134e+001	3.369477e+000	86	21	7.379575e+000	0	0	0	0	0	0	22.3329	1	1	49.5074	22.6207
DATA	8026	98	72	0	0	ASCRP3010801	ASCRP3010801	11751.1	3366.88	1.195387e+001	2.798148e+000	75	20	4.934509e+000	0	0	0	0	0	0	11.98	1	0	50.1463	19.8824
DATA	8027	98	73	0	0	ASCRP3012648	ASCRP3012648	11776.6	3367.47	2.220783e+001	3.367425e+000	84	20	4.556794e+000	0	0	0	0	0	0	22.2441	1	1	50.1463	20.1667
DATA	8028	98	74	0	0	ASCRP3006320	ASCRP3006320	11802	3367.36	6.454523e+000	2.613475e+000	70.5	20	4.154053e+000	0	0	0	0	0	0	6.46207	1	0	49.5074	20.4483
DATA	8029	98	75	0	0	ASCRP3001035	ASCRP3001035	11827.4	3367.22	2.576300e+000	2.535087e+000	65	21	5.422597e+000	0	0	0	0	0	0	0.89635	0	0	50.4627	21.4074
DATA	8030	98	76	0	0	ASCRP3007236	ASCRP3007236	11852.7	3367.05	5.211082e+000	2.587298e+000	69.5	21	4.712177e+000	0	0	0	0	0	0	5.21355	1	0	49.1849	20.7308
DATA	8031	98	77	0	0	ASCRP3001530	ASCRP3001530	11878.4	3367.19	4.122310e+000	2.568124e+000	69	20	4.524332e+000	0	0	0	0	0	0	4.12337	1	0	48.5334	20.1071
DATA	8032	98	78	0	0	ASCRP3000798	ASCRP3000798	11903.6	3366.83	7.750410e+000	2.650901e+000	74	20.5	5.280536e+000	0	0	0	0	0	0	7.75165	1	0	47.5395	21.8333
DATA	8033	98	79	0	0	ASCRP3013219	ASCRP3013219	11929.2	3366.93	1.186607e+001	2.799005e+000	76	22	5.730116e+000	0	0	0	0	0	0	11.8681	1	0	48.5334	23.1176
DATA	8034	98	80	0	0	ASCRP3010361	ASCRP3010361	11954.6	3366.93	1.523943e+002	1.544878e+001	218	22.5	6.419476e+000	0	0	0	0	0	0	152.444	1	1	49.8279	23.125
DATA	8035	98	81	0	0	ASCRP3007469	ASCRP3007469	11979.9	3366.91	6.188404e+001	6.687084e+000	126.5	21	5.253242e+000	0	0	0	0	0	0	61.9221	1	1	47.5395	20.7
DATA	8036	98	82	0	0	ASCRP3007368	ASCRP3007368	12005.1	3366.64	5.064634e+000	2.582929e+000	68.5	22	5.226239e+000	0	0	0	0	0	0	5.07001	1	0	45.835	22.1826
DATA	8037	99	1	0	0	ASCRP3005655	ASCRP3005655	9935.22	3375.23	1.168525e+001	2.843932e+000	69	21	4.998771e+000	0	0	0	0	0	0	11.427	1	0	50.1463	21.4481
DATA	8038	99	2	0	0	ASCRP3002763	ASCRP3002763	9960.58	3375.43	2.995421e+001	3.963832e+000	82	21	5.995964e+000	0	0	0	0	0	0	29.2554	1	1	57.5363	21.3611
DATA	8039	99	3	0	0	ASCRP3006848	ASCRP3006848	9986.26	3375.33	8.739570e+001	9.117737e+000	140	20	4.801160e+000	0	0	0	0	0	0	85.2708	1	1	48.2044	19.6364
DATA	8040	99	4	0	0	ASCRP3010129	ASCRP3010129	10011.5	3375.07	2.644535e+000	2.600606e+000	51	20	5.036024e+000	0	0	0	0	0	0	-6.68798	0	0	48.5334	19.8077
DATA	8041	99	5	0	0	ASCRP3000073	ASCRP3000073	10036.8	3375.25	1.052202e+002	1.083897e+001	160	18.5	4.298121e+000	0	0	0	0	0	0	102.531	1	1	47.5395	19.9231
DATA	8042	99	6	0	0	ASCRP3010814	ASCRP3010814	10062.3	3374.99	5.862232e+000	2.667977e+000	64	20.5	4.621665e+000	0	0	0	0	0	0	5.71065	1	0	49.1849	20.2143
DATA	8043	99	7	0	0	A_23_P76799	NM_013448	10087.7	3375.1	5.708432e+001	6.273928e+000	114.5	19.5	5.325813e+000	0	0	0	0	0	0	55.602	1	1	47.2035	19.9167
DATA	8044	99	8	0	0	ASCRP3003163	ASCRP3003163	10113.2	3375.08	4.756203e+001	5.421847e+000	105	20.5	5.442557e+000	0	0	0	0	0	0	46.3305	1	1	47.2035	21.0833
DATA	8045	99	9	0	0	CUST_20_PI418767722	NM_006013	10138.6	3375.23	3.092646e+001	4.041796e+000	87	20	4.468279e+000	0	0	0	0	0	0	30.133	1	1	48.8603	19.5862
DATA	8046	99	10	0	0	ASCRP3001633	ASCRP3001633	10163.7	3374.9	2.954117e+001	3.936106e+000	86	20	7.239151e+000	0	0	0	0	0	0	28.795	1	1	49.1849	21.9697
DATA	8047	99	11	0	0	ASCRP3010382	ASCRP3010382	10189.6	3375	5.396289e+001	5.989866e+000	107	18.5	5.061468e+000	0	0	0	0	0	0	52.6293	1	1	48.5334	19.5385
DATA	8048	99	12	0	0	ASCRP3007845	ASCRP3007845	10214.5	3375	7.572264e+002	7.576720e+001	803.5	17	4.624576e+000	0	0	0	0	0	0	739.011	1	1	49.8279	18.3793
DATA	8049	99	13	0	0	ASCRP3007998	ASCRP3007998	10240.1	3375.14	4.614664e+001	5.294681e+000	104	19	4.064444e+000	0	0	0	0	0	0	45.0731	1	1	47.8731	19.6552
DATA	8050	99	14	0	0	ASCRP3013317	ASCRP3013317	10265.6	3374.82	1.122854e+001	2.826100e+000	69	21	5.181232e+000	0	0	0	0	0	0	10.9775	1	0	47.5395	20.6129
DATA	8051	99	15	0	0	ASCRP3012527	ASCRP3012527	10291	3375	1.651433e+002	1.671633e+001	219	20	5.260458e+000	0	0	0	0	0	0	161.614	1	1	54.9904	20.6207
DATA	8052	99	16	0	0	ASCRP3013270	ASCRP3013270	10316.4	3375.13	5.417471e+000	2.644095e+000	64	20	4.630501e+000	0	0	0	0	0	0	5.30752	1	0	48.8603	20.8077
DATA	8053	99	17	0	0	ASCRP3012530	ASCRP3012530	10341.7	3375.12	2.082103e+001	3.319215e+000	81	19	5.006646e+000	0	0	0	0	0	0	20.4224	1	1	48.8603	20.069
DATA	8054	99	18	130	1	(+)eQC-41	EQC	10367.1	3374.85	4.986215e+003	4.986282e+002	4965.5	20	2.818120e+000	0	0	0	0	0	0	4896.92	1	1	45.4864	19.6429
DATA	8055	99	19	0	0	ASCRP3008958	ASCRP3008958	10392.7	3375.09	2.297931e+001	3.453750e+000	80	20.5	4.776349e+000	0	0	0	0	0	0	22.5972	1	1	48.8603	19.3438
DATA	8056	99	20	0	0	ASCRP3012430	ASCRP3012430	10417.9	3374.99	2.618397e+000	2.574902e+000	57	19	3.500916e+000	0	0	0	0	0	0	-4.33522	0	0	48.5334	19.2222
DATA	8057	99	21	0	0	ASCRP3013482	ASCRP3013482	10443.4	3375.03	2.408777e+001	3.523334e+000	82.5	20	5.005868e+000	0	0	0	0	0	0	23.752	1	1	48.2044	19.9394
DATA	8058	99	22	0	0	ASCRP3001796	ASCRP3001796	10468.9	3375	1.976641e+001	3.240381e+000	80	19	5.116620e+000	0	0	0	0	0	0	19.5185	1	1	46.8651	19.5862
DATA	8059	99	23	0	0	ASCRP3009698	ASCRP3009698	10494.3	3375.11	3.596956e+002	3.606083e+001	417	21	5.403072e+000	0	0	0	0	0	0	355.693	1	1	50.4627	21.5455
DATA	8060	99	24	0	0	ASCRP3005109	ASCRP3005109	10519.5	3374.82	1.335871e+002	1.360184e+001	190	22.5	5.690891e+000	0	0	0	0	0	0	132.292	1	1	49.1849	23.6429
DATA	8061	99	25	0	0	ASCRP3008271	ASCRP3008271	10544.9	3374.93	2.089481e+001	3.301843e+000	82	21	6.202242e+000	0	0	0	0	0	0	20.7221	1	1	54.4085	21.9697
DATA	8062	99	26	0	0	ASCRP3010787	ASCRP3010787	10570.1	3374.93	6.237512e+001	6.739740e+000	122	20	6.412042e+000	0	0	0	0	0	0	61.9483	1	1	46.8651	21.5
DATA	8063	99	27	0	0	ASCRP3013096	ASCRP3013096	10595.7	3375.03	2.636440e+001	3.667363e+000	89	21	5.870466e+000	0	0	0	0	0	0	26.2219	1	1	49.1849	21.0645
DATA	8064	99	28	0	0	ASCRP3000743	ASCRP3000743	10620.9	3374.92	6.353881e+001	6.844868e+000	124	21	4.399115e+000	0	0	0	0	0	0	63.2845	1	1	46.8651	20.931
DATA	8065	99	29	0	0	ASCRP3009334	ASCRP3009334	10646.4	3375.22	4.433102e+001	5.110275e+000	110	21	3.924864e+000	0	0	0	0	0	0	44.2147	1	1	46.5243	20.5926
DATA	8066	99	30	0	0	ASCRP3010496	ASCRP3010496	10671.6	3374.6	2.581522e+000	2.538639e+000	60.5	20	3.899959e+000	0	0	0	0	0	0	-0.301883	0	0	57.8122	19.375
DATA	8067	99	31	0	0	A_23_P253524	NM_001813	10697.2	3375.19	1.994934e+001	3.226079e+000	82	18.5	4.891788e+000	0	0	0	0	0	0	19.9506	1	1	46.1809	18.5526
DATA	8068	99	32	0	0	ASCRP3006505	ASCRP3006505	10722.5	3374.79	1.029563e+001	2.733344e+000	71.5	19.5	5.069360e+000	0	0	0	0	0	0	10.3097	1	0	49.8279	20.0714
DATA	8069	99	33	0	0	ASCRP3010226	ASCRP3010226	10748.1	3375.29	4.064187e+001	4.786756e+000	106	20	5.349140e+000	0	0	0	0	0	0	40.7473	1	1	48.2044	21.5517
DATA	8070	99	34	0	0	Negative050	Negative050	10773.5	3374.65	8.573274e+000	2.667372e+000	71.5	21	6.028249e+000	0	0	0	0	0	0	8.60599	1	0	57.5363	21.8387
DATA	8071	99	35	0	0	ASCRP3011453	ASCRP3011453	10798.6	3374.6	5.807963e+003	5.808018e+002	5912	22.5	6.092880e+000	0	0	0	0	0	0	5836.69	1	1	57.8122	23.5833
DATA	8072	99	36	0	0	CUST_9_PI418767722	NM_003746	10824.3	3374.64	1.303335e+002	1.327478e+001	185	22	4.082483e+000	0	0	0	0	0	0	131.12	1	1	51.0895	21
DATA	8073	99	37	0	0	ASCRP3011828	ASCRP3011828	10849.4	3374.88	9.781990e+000	2.701114e+000	72	22.5	5.268884e+000	0	0	0	0	0	0	9.8508	1	0	42.9674	21.2353
DATA	8074	99	38	0	0	ASCRP3000943	ASCRP3000943	10875.4	3374.6	4.996820e+000	2.564447e+000	67	21	3.902662e+000	0	0	0	0	0	0	5.03691	1	0	50.7771	20
DATA	8075	99	39	0	0	ASCRP3001615	ASCRP3001615	10900.5	3374.76	2.386904e+002	2.400097e+001	304	20	5.705845e+000	0	0	0	0	0	0	240.813	1	1	51.7088	20.16
DATA	8076	99	40	0	0	ASCRP3000213	ASCRP3000213	10925.6	3374.57	5.310715e+001	5.874461e+000	115	18	6.273686e+000	0	0	0	0	0	0	53.6228	1	1	57.5363	20.3226
DATA	8077	99	41	0	0	ASCRP3001001	ASCRP3001001	10951	3374.79	1.434484e+002	1.456265e+001	193	20	4.442335e+000	0	0	0	0	0	0	144.947	1	1	50.7771	20.3556
DATA	8078	99	42	0	0	ASCRP3008551	ASCRP3008551	10976.6	3374.57	2.078046e+001	3.256714e+000	82.5	21	4.449753e+000	0	0	0	0	0	0	21.0117	1	1	57.5363	21.2432
DATA	8079	99	43	0	1	DCP_22_7	DCP_22_7	11002	3374.54	2.705357e+001	3.687747e+000	92.5	19	4.393029e+000	0	0	0	0	0	0	27.3707	1	1	65	18.8182
DATA	8080	99	44	0	0	ASCRP3006187	ASCRP3006187	11027.5	3374.64	1.569252e+002	1.589117e+001	221.5	22.5	5.345962e+000	0	0	0	0	0	0	158.845	1	1	51.7088	21.2
DATA	8081	99	45	0	0	ASCRP3012116	ASCRP3012116	11052.8	3375	4.118400e+001	4.819770e+000	105	22	5.392566e+000	0	0	0	0	0	0	41.7052	1	1	46.8651	21.8148
DATA	8082	99	46	0	0	ASCRP3000883	ASCRP3000883	11078.2	3374.63	1.018877e+001	2.702303e+000	75	21	4.178800e+000	0	0	0	0	0	0	10.3215	1	0	50.1463	21.0645
DATA	8083	99	47	0	0	ASCRP3012911	ASCRP3012911	11103.6	3375.15	1.630307e+001	2.986478e+000	79	20.5	4.794728e+000	0	0	0	0	0	0	16.5197	1	1	48.8603	20.7857
DATA	8084	99	48	0	0	ASCRP3001275	ASCRP3001275	11128.9	3374.63	6.465236e+001	6.932365e+000	129	21	4.995797e+000	0	0	0	0	0	0	65.5258	1	1	48.8603	21.4286
DATA	8085	99	49	0	0	ASCRP3001570	ASCRP3001570	11154.2	3374.65	2.543633e+000	2.501379e+000	59	20	4.624043e+000	0	0	0	0	0	0	-1.47867	0	0	50.1463	20.1034
DATA	8086	99	50	0	0	ASCRP3004202	ASCRP3004202	11180	3374.49	4.237778e+000	2.536893e+000	66	20	4.178292e+000	0	0	0	0	0	0	4.29577	1	0	49.8279	20.3793
DATA	8087	99	51	0	0	ASCRP3009101	ASCRP3009101	11205.3	3374.63	7.438484e+001	7.847783e+000	140	18	3.689621e+000	0	0	0	0	0	0	75.4003	1	1	51.0895	18.4483
DATA	8088	99	52	0	0	ASCRP3002935	ASCRP3002935	11230.4	3374.65	2.749969e+002	2.761324e+001	339	20	5.029225e+000	0	0	0	0	0	0	278.723	1	1	49.1849	20.3103
DATA	8089	99	53	0	0	ASCRP3005692	ASCRP3005692	11256	3374.54	1.123683e+001	2.742748e+000	74.5	22	4.076546e+000	0	0	0	0	0	0	11.3872	1	0	55.8519	21.2414
DATA	8090	99	54	0	0	ASCRP3009153	ASCRP3009153	11281.4	3374.5	3.346446e+001	4.178715e+000	97.5	22	5.562319e+000	0	0	0	0	0	0	33.9042	1	1	49.8279	21.2424
DATA	8091	99	55	0	0	ASCRP3011136	ASCRP3011136	11306.7	3374.5	1.790721e+001	3.077890e+000	82	20	5.619307e+000	0	0	0	0	0	0	18.1371	1	1	57.5363	20.6875
DATA	8092	99	56	0	0	ASCRP3004753	ASCRP3004753	11332	3374.04	9.295955e+000	2.671183e+000	73	19	4.704172e+000	0	0	0	0	0	0	9.41202	1	0	38.2652	20.1471
DATA	8093	99	57	0	0	ASCRP3003469	ASCRP3003469	11357.6	3374.64	7.706839e+001	8.103828e+000	139.5	19	4.456439e+000	0	0	0	0	0	0	77.9959	1	1	48.8603	19.2121
DATA	8094	99	58	1028	1	(+)E1A_r60_1	E1A_r60_1	11382.9	3374.34	7.136331e+001	7.563708e+000	139	19	6.084490e+000	0	0	0	0	0	0	72.1889	1	1	49.5074	19.9189
DATA	8095	99	59	0	0	ASCRP3011995	ASCRP3011995	11408.5	3374.93	1.098374e+002	1.126640e+001	174	21	4.942900e+000	0	0	0	0	0	0	111.047	1	1	48.5334	21.0323
DATA	8096	99	60	0	0	ASCRP3000937	ASCRP3000937	11433.8	3374.39	3.138356e+001	4.018148e+000	95	19	4.148532e+000	0	0	0	0	0	0	31.7118	1	1	47.5395	18.6071
DATA	8097	99	61	0	0	ASCRP3005213	ASCRP3005213	11459.3	3374.69	7.480560e+001	7.890680e+000	139.5	20	5.566835e+000	0	0	0	0	0	0	75.5412	1	1	49.8279	19.9
DATA	8098	99	62	0	0	ASCRP3008634	ASCRP3008634	11484.6	3374.41	2.810693e+003	2.810805e+002	2920	19	3.092476e+000	0	0	0	0	0	0	2836.54	1	1	51.7088	19.4583
DATA	8099	99	63	0	0	CUST_2_PI418767722	NM_002455	11510.2	3374.66	1.057542e+002	1.087015e+001	169.5	19	4.742776e+000	0	0	0	0	0	0	106.654	1	1	49.5074	18.9231
DATA	8100	99	64	0	0	ASCRP3005600	ASCRP3005600	11535.2	3374.52	1.802049e+002	1.819525e+001	246.5	20	5.198885e+000	0	0	0	0	0	0	181.615	1	1	51.7088	20.1818
DATA	8101	99	65	0	0	ASCRP3008806	ASCRP3008806	11560.8	3374.64	1.524972e+001	2.943430e+000	81	20	4.828900e+000	0	0	0	0	0	0	15.3581	1	1	48.5334	19.5806
DATA	8102	99	66	0	0	ASCRP3002587	ASCRP3002587	11585.9	3374.71	4.596862e+000	2.560967e+000	67	19	4.452175e+000	0	0	0	0	0	0	4.62624	1	0	49.8279	19.6154
DATA	8103	99	67	0	0	ASCRP3013186	ASCRP3013186	11611.3	3374.57	1.148391e+002	1.175740e+001	177.5	22	5.698284e+000	0	0	0	0	0	0	115.491	1	1	49.5074	21.5517
DATA	8104	99	68	0	0	Negative001	Negative001	11636.7	3374.29	9.798612e+000	2.706551e+000	75	20.5	4.756926e+000	0	0	0	0	0	0	9.84725	1	0	49.8279	21.0882
DATA	8105	99	69	0	0	ASCRP3003364	ASCRP3003364	11662.3	3374.73	2.774744e+001	3.751477e+000	90.5	21.5	4.297018e+000	0	0	0	0	0	0	27.8653	1	1	47.8731	21.4667
DATA	8106	99	70	0	0	ASCRP3009074	ASCRP3009074	11687.5	3374.13	1.081992e+001	2.748349e+000	74.5	21.5	6.316766e+000	0	0	0	0	0	0	10.8588	1	0	50.4627	21.6923
DATA	8107	99	71	0	0	ASCRP3002352	ASCRP3002352	11713.3	3374.5	1.895961e+001	3.160041e+000	83	22	5.616215e+000	0	0	0	0	0	0	19.0151	1	1	57.5363	21.4483
DATA	8108	99	72	0	0	ASCRP3001436	ASCRP3001436	11738.5	3374.46	1.731600e+001	3.065494e+000	82	20	5.968827e+000	0	0	0	0	0	0	17.3563	1	1	50.4627	21.5758
DATA	8109	99	73	0	0	ASCRP3005608	ASCRP3005608	11764	3374.42	3.771351e+000	2.558936e+000	67	20	4.433499e+000	0	0	0	0	0	0	3.77803	1	0	51.0895	20.5484
DATA	8110	99	74	0	0	ASCRP3004881	ASCRP3004881	11789.2	3374.52	4.137303e+001	4.850723e+000	106	19.5	3.251745e+000	0	0	0	0	0	0	41.4259	1	1	51.0895	19.4231
DATA	8111	99	75	0	0	ASCRP3006064	ASCRP3006064	11814.8	3374.61	2.414685e+001	3.499780e+000	88.5	20	3.964946e+000	0	0	0	0	0	0	24.1673	1	1	49.5074	20.5185
DATA	8112	99	76	0	0	ASCRP3013272	ASCRP3013272	11840.1	3374.39	2.046873e+002	2.062501e+001	268	21	5.767282e+000	0	0	0	0	0	0	204.791	1	1	50.7771	21.3077
DATA	8113	99	77	0	0	ASCRP3002002	ASCRP3002002	11865.7	3374.68	2.099934e+001	3.291685e+000	86	21	3.901223e+000	0	0	0	0	0	0	21.0045	1	1	49.1849	20.7667
DATA	8114	99	78	0	0	ASCRP3013192	ASCRP3013192	11891.3	3374.17	1.354436e+001	2.874340e+000	78.5	22	5.372771e+000	0	0	0	0	0	0	13.5457	1	1	49.5074	21
DATA	8115	99	79	0	0	ASCRP3000271	ASCRP3000271	11916.3	3374.47	7.904893e+001	8.301518e+000	145	21	5.643342e+000	0	0	0	0	0	0	79.0537	1	1	49.8279	22.7742
DATA	8116	99	80	0	0	ASCRP3005378	ASCRP3005378	11941.4	3374.41	5.285670e+002	5.291746e+001	595	22	5.674905e+000	0	0	0	0	0	0	528.644	1	1	52.3208	22.2727
